AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@MeasurementValue@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays@Age@UnitOfMeasure
3027744@139396@Live weight@@0.744@0@NA@2011-07-12@NA@NA@NA@NA@153@4665@12.780821917808218@kg
3027744@139396@Live weight@@0.68@0@NA@2008-07-09@NA@NA@NA@NA@117@3567@9.772602739726027@kg
3030933@138417@Live weight@@0.18@0@NA@2018-02-14@NA@NA@NA@NA@18@551@1.5095890410958903@kg
3030933@138417@Live weight@@0.3085@0@NA@2019-05-11@NA@NA@NA@NA@32@1002@2.745205479452055@kg
3031946@150011@Live weight@@0.58@0@NA@2022-11-01@NA@NA@NA@NA@96@2952@8.087671232876712@kg
3033266@15939@Live weight@@0.027@0@NA@2021-11-30@NA@NA@NA@NA@1@57@0.15616438356164383@kg
3033266@15939@Live weight@@0.014@0@NA@2021-10-13@NA@NA@NA@NA@0@9@0.024657534246575342@kg
3041951@139396@Live weight@@0.94@0@NA@2008-07-09@NA@NA@NA@NA@102@3112@8.526027397260274@kg
3041951@139396@Live weight@@1.34@0@NA@2010-08-10@NA@NA@NA@NA@127@3874@10.613698630136986@kg
3047336@34263@Live weight@@1.454@0@NA@2011-09-30@NA@NA@NA@NA@0@14@0.038356164383561646@kg
3047336@34263@Live weight@@1.453@0@NA@2011-10-10@NA@NA@NA@NA@0@24@0.06575342465753424@kg
3047336@34263@Live weight@@1.428@0@NA@2011-10-20@NA@NA@NA@NA@1@34@0.09315068493150686@kg
3059848@174716@Live weight@@0.62@0@NA@2019-06-06@NA@NA@NA@NA@125@3808@10.432876712328767@kg
3065947@78043@Live weight@@0.85@0@NA@2023-05-11@NA@NA@NA@NA@151@4607@12.621917808219179@kg
3069406@114122@Live weight@@1.2@0@NA@1999-11-01@NA@NA@NA@NA@388@11823@32.391780821917806@kg
3069406@114122@Live weight@@1.23@0@NA@2003-11-04@NA@NA@NA@NA@436@13287@36.4027397260274@kg
3084127@141397@Live weight@@1.1@0@NA@2004-06-01@NA@NA@NA@NA@88@2681@7.345205479452055@kg
3089307@169853@Live weight@@0.74@0@NA@2018-10-25@NA@NA@NA@NA@19@579@1.5863013698630137@kg
3113668@108574@Live weight@@0.99@0@NA@2010-02-27@NA@NA@NA@NA@133@4075@11.164383561643836@kg
3113668@108574@Live weight@@0.926@0@NA@2010-05-19@NA@NA@NA@NA@136@4156@11.386301369863014@kg
3116163@52968@Live weight@@1.0315@0@NA@1993-10-21@NA@NA@NA@NA@63@1938@5.30958904109589@kg
3122350@159299@Live weight@@0.745@0@NA@2021-08-16@NA@NA@NA@NA@163@4976@13.632876712328768@kg
3122350@159299@Live weight@@0.76@0@NA@2023-07-17@NA@NA@NA@NA@186@5676@15.550684931506849@kg
3122350@159299@Live weight@@0.74@0@NA@2020-11-09@NA@NA@NA@NA@154@4696@12.865753424657534@kg
3122350@159299@Live weight@@0.745@0@NA@2022-03-30@NA@NA@NA@NA@170@5202@14.252054794520548@kg
3122350@159299@Live weight@@0.775@0@NA@2022-04-25@NA@NA@NA@NA@171@5228@14.323287671232876@kg
3130948@9029@Live weight@@0.386@0@NA@2007-04-11@NA@NA@NA@NA@104@3175@8.698630136986301@kg
3132694@87169@Live weight@@1.24@0@NA@2020-04-17@NA@NA@NA@NA@603@18369@50.326027397260276@kg
3136484@23814@Live weight@@0.935@0@NA@2007-05-31@NA@NA@NA@NA@611@18626@51.03013698630137@kg
3145492@122408@Live weight@@0.85@0@NA@1987-07-07@NA@NA@NA@NA@3@96@0.26301369863013696@kg
3155639@141397@Live weight@@1.3@0@NA@2004-06-01@NA@NA@NA@NA@165@5026@13.76986301369863@kg
3157595@81112@Live weight@@1.03@0@NA@2012-07-02@NA@NA@NA@NA@3114@94780@259.67123287671234@kg
3157595@81112@Live weight@@0.975@0@NA@2010-12-07@NA@NA@NA@NA@3095@94207@258.1013698630137@kg
3157595@81112@Live weight@@1.02@0@NA@2011-03-02@NA@NA@NA@NA@3098@94292@258.3342465753425@kg
3178959@53055@Live weight@@1.59@0@NA@2010-03-24@NA@NA@NA@NA@626@19075@52.26027397260274@kg
3180714@165198@Live weight@@0.94@0@NA@1993-11-09@NA@NA@NA@NA@118@3600@9.863013698630137@kg
3205054@34263@Live weight@@1.236@0@NA@2012-05-23@NA@NA@NA@NA@20@629@1.7232876712328766@kg
3209041@82162@Live weight@@1.032@0@NA@2022-02-24@NA@NA@NA@NA@211@6443@17.65205479452055@kg
3209041@82162@Live weight@@1.057@0@NA@2018-12-10@NA@NA@NA@NA@173@5271@14.441095890410958@kg
3209041@82162@Live weight@@1.076@0@NA@2020-06-23@NA@NA@NA@NA@191@5832@15.978082191780821@kg
3209041@82162@Live weight@@1.092@0@NA@2018-12-23@NA@NA@NA@NA@173@5284@14.476712328767123@kg
3209041@82162@Live weight@@1.048@0@NA@2018-12-18@NA@NA@NA@NA@173@5279@14.463013698630137@kg
3209041@82162@Live weight@@1.003@0@NA@2019-08-19@NA@NA@NA@NA@181@5523@15.131506849315068@kg
3209041@82162@Live weight@@1.091@0@NA@2022-04-26@NA@NA@NA@NA@213@6504@17.81917808219178@kg
3209041@82162@Live weight@@0.99@0@NA@2010-10-01@NA@NA@NA@NA@74@2279@6.243835616438356@kg
3209041@82162@Live weight@@1.05@0@NA@2013-07-02@NA@NA@NA@NA@107@3284@8.997260273972604@kg
3209041@82162@Live weight@@1.03@0@NA@2021-08-10@NA@NA@NA@NA@205@6245@17.10958904109589@kg
3209041@82162@Live weight@@0.99@0@NA@2011-10-03@NA@NA@NA@NA@86@2646@7.249315068493151@kg
3209041@82162@Live weight@@1.079@0@NA@2019-02-12@NA@NA@NA@NA@175@5335@14.616438356164384@kg
3209041@82162@Live weight@@1.052@0@NA@2020-02-25@NA@NA@NA@NA@187@5713@15.652054794520549@kg
3209041@82162@Live weight@@0.96@0@NA@2011-01-26@NA@NA@NA@NA@78@2396@6.564383561643836@kg
3209041@82162@Live weight@@0.995@0@NA@2019-10-07@NA@NA@NA@NA@183@5572@15.265753424657534@kg
3209041@82162@Live weight@@1.024@0@NA@2019-06-18@NA@NA@NA@NA@179@5461@14.961643835616439@kg
3209041@82162@Live weight@@1.047@0@NA@2019-04-15@NA@NA@NA@NA@177@5397@14.786301369863013@kg
3209041@82162@Live weight@@1.06@0@NA@2015-04-08@NA@NA@NA@NA@129@3929@10.764383561643836@kg
3209041@82162@Live weight@@1.07@0@NA@2014-12-05@NA@NA@NA@NA@125@3805@10.424657534246576@kg
3209041@82162@Live weight@@0.979@0@NA@2019-08-26@NA@NA@NA@NA@181@5530@15.150684931506849@kg
3209041@82162@Live weight@@0.975@0@NA@2019-11-18@NA@NA@NA@NA@184@5614@15.38082191780822@kg
3209041@82162@Live weight@@1.047@0@NA@2019-12-09@NA@NA@NA@NA@185@5635@15.438356164383562@kg
3209041@82162@Live weight@@0.9@0@NA@2012-07-18@NA@NA@NA@NA@96@2935@8.04109589041096@kg
3209041@82162@Live weight@@1.072@0@NA@2020-03-28@NA@NA@NA@NA@188@5745@15.73972602739726@kg
3209041@82162@Live weight@@1.1@0@NA@2017-03-01@NA@NA@NA@NA@151@4622@12.663013698630136@kg
3209041@82162@Live weight@@0.96@0@NA@2011-07-16@NA@NA@NA@NA@84@2567@7.032876712328767@kg
3209041@82162@Live weight@@1.06@0@NA@2014-06-17@NA@NA@NA@NA@119@3634@9.956164383561644@kg
3209041@82162@Live weight@@1.07@0@NA@2015-05-19@NA@NA@NA@NA@130@3970@10.876712328767123@kg
3209041@82162@Live weight@@1.08@0@NA@2014-08-29@NA@NA@NA@NA@121@3707@10.156164383561643@kg
3209041@82162@Live weight@@1.039@0@NA@2020-08-18@NA@NA@NA@NA@193@5888@16.13150684931507@kg
3220022@34263@Live weight@@0.48@0@NA@2012-04-04@NA@NA@NA@NA@102@3129@8.572602739726028@kg
3220022@34263@Live weight@@0.432@0@NA@2012-02-16@NA@NA@NA@NA@101@3081@8.441095890410958@kg
3220022@34263@Live weight@@0.55@0@NA@2015-06-09@NA@NA@NA@NA@140@4290@11.753424657534246@kg
3235330@21224@Live weight@@0.07@0@NA@2018-06-12@NA@NA@NA@NA@9@280@0.7671232876712328@kg
3241134@108267@Live weight@@15@0@NA@1994-08-09@NA@NA@NA@NA@85@2589@7.093150684931507@kg
3262758@120782@Live weight@@4@0@NA@2023-12-23@NA@NA@NA@NA@845@25741@70.52328767123288@kg
3262758@120782@Live weight@@3.129@0@NA@2016-10-20@NA@NA@NA@NA@759@23121@63.345205479452055@kg
3286219@120859@Live weight@@1.75@0@NA@1990-04-08@NA@NA@NA@NA@378@11518@31.556164383561644@kg
3286219@120859@Live weight@@1.67@0@NA@1987-07-03@NA@NA@NA@NA@345@10508@28.78904109589041@kg
3295662@109140@Live weight@@2.2@0@NA@2011-07-30@NA@NA@NA@NA@64@1956@5.358904109589041@kg
3295662@109140@Live weight@@1.688@0@NA@2019-09-04@NA@NA@NA@NA@161@4914@13.463013698630137@kg
3295662@109140@Live weight@@1.58@0@NA@2017-10-31@NA@NA@NA@NA@139@4241@11.61917808219178@kg
3295662@109140@Live weight@@1.642@0@NA@2020-09-24@NA@NA@NA@NA@174@5300@14.520547945205479@kg
3295662@109140@Live weight@@2.121@0@NA@2012-04-11@NA@NA@NA@NA@72@2212@6.06027397260274@kg
3295662@109140@Live weight@@1.65@0@NA@2021-10-17@NA@NA@NA@NA@186@5688@15.583561643835617@kg
3295662@109140@Live weight@@2.13@0@NA@2008-10-14@NA@NA@NA@NA@30@937@2.5671232876712327@kg
3295662@109140@Live weight@@2.055@0@NA@2009-01-19@NA@NA@NA@NA@33@1034@2.8328767123287673@kg
3295662@109140@Live weight@@2.095@0@NA@2009-08-11@NA@NA@NA@NA@40@1238@3.3917808219178083@kg
3295662@109140@Live weight@@1.65@0@NA@2019-06-02@NA@NA@NA@NA@158@4820@13.205479452054794@kg
3302208@25731@Live weight@@1.464@0@NA@2015-05-21@NA@NA@NA@NA@506@15407@42.21095890410959@kg
3302208@25731@Live weight@Prescription-Weight@1.36@0@NA@2014-08-07@NA@NA@NA@NA@496@15120@41.42465753424658@kg
3304737@165198@Live weight@@1350@0@NA@1988-06-09@NA@NA@NA@NA@65@1986@5.441095890410959@kg
3314646@34263@Live weight@@1.065@0@NA@2023-10-24@NA@NA@NA@NA@230@7014@19.216438356164385@kg
3314646@34263@Live weight@@1.136@0@NA@2011-01-20@NA@NA@NA@NA@77@2354@6.449315068493151@kg
3314646@34263@Live weight@@1.126@0@NA@2016-09-05@NA@NA@NA@NA@144@4409@12.07945205479452@kg
3314646@34263@Live weight@@1.08@0@NA@2023-09-27@NA@NA@NA@NA@229@6987@19.14246575342466@kg
3315742@53012@Dead weight@@1.932@0@NA@2012-12-23@NA@NA@NA@NA@439@13366@36.61917808219178@kg
3316208@162977@Live weight@@0.843@0@NA@2019-11-15@NA@NA@NA@NA@238@7258@19.884931506849316@kg
3316208@162977@Live weight@@0.893@0@NA@2020-01-23@NA@NA@NA@NA@240@7327@20.073972602739726@kg
3316208@162977@Live weight@@0.91@0@NA@2016-12-03@NA@NA@NA@NA@203@6181@16.934246575342467@kg
3316208@162977@Live weight@@0.878@0@NA@2017-11-13@NA@NA@NA@NA@214@6526@17.87945205479452@kg
3316208@162977@Live weight@@0.888@0@NA@2020-01-02@NA@NA@NA@NA@240@7306@20.016438356164382@kg
3316208@162977@Live weight@@0.874@0@NA@2019-05-01@NA@NA@NA@NA@232@7060@19.34246575342466@kg
3324972@138725@Live weight@@1.296@0@NA@2022-05-20@NA@NA@NA@NA@131@3992@10.936986301369863@kg
3324972@138725@Live weight@@1.33@0@NA@2021-12-05@NA@NA@NA@NA@125@3826@10.482191780821918@kg
3324972@138725@Live weight@@1.42@0@NA@2021-11-06@NA@NA@NA@NA@124@3797@10.402739726027397@kg
3324972@138725@Live weight@@1.3@0@NA@2022-06-10@NA@NA@NA@NA@131@4013@10.994520547945205@kg
3324972@138725@Live weight@@1.4@0@NA@2022-11-12@NA@NA@NA@NA@136@4168@11.419178082191781@kg
3324972@138725@Live weight@@1.35@0@NA@2020-08-02@NA@NA@NA@NA@109@3336@9.139726027397261@kg
3324972@138725@Live weight@@1.46@0@NA@2020-08-26@NA@NA@NA@NA@110@3360@9.205479452054794@kg
3324972@138725@Live weight@@1.32@0@NA@2022-07-15@NA@NA@NA@NA@133@4048@11.09041095890411@kg
3324972@138725@Live weight@@1.37@0@NA@2021-04-21@NA@NA@NA@NA@118@3598@9.857534246575343@kg
3324972@138725@Live weight@@1.39@0@NA@2021-05-09@NA@NA@NA@NA@118@3616@9.906849315068493@kg
3324972@138725@Live weight@@1.38@0@NA@2021-03-03@NA@NA@NA@NA@116@3549@9.723287671232876@kg
3324972@138725@Live weight@@1.37@0@NA@2022-04-22@NA@NA@NA@NA@130@3964@10.860273972602739@kg
3359893@114122@Live weight@@2.022@0@NA@2017-03-09@NA@NA@NA@NA@239@7302@20.005479452054793@kg
3359893@114122@Live weight@@1.91@0@NA@2016-05-13@NA@NA@NA@NA@230@7002@19.183561643835617@kg
3374229@120859@Live weight@@0.87@0@NA@1988-04-07@NA@NA@NA@NA@263@8030@22@kg
3374229@120859@Live weight@@1.11@0@NA@1989-05-08@NA@NA@NA@NA@276@8426@23.084931506849315@kg
3375878@166677@Live weight@@0.97@0@NA@2013-09-12@NA@NA@NA@NA@704@21439@58.73698630136986@kg
3376321@128594@Live weight@@1.1@0@NA@2000-07-26@NA@NA@NA@NA@25@770@2.1095890410958904@kg
3376321@128594@Live weight@@4.04@0@NA@2008-05-18@NA@NA@NA@NA@119@3623@9.926027397260274@kg
3376321@128594@Live weight@@0.18@0@NA@1999-06-25@NA@NA@NA@NA@12@373@1.021917808219178@kg
3376321@128594@Live weight@@3.78@0@NA@2007-01-20@NA@NA@NA@NA@103@3139@8.6@kg
3380232@120859@Live weight@@0.69@0@NA@1990-04-08@NA@NA@NA@NA@123@3743@10.254794520547945@kg
3393142@83497@Live weight@@1.38@0@NA@2007-06-04@NA@NA@NA@NA@569@17321@47.45479452054794@kg
3393142@83497@Live weight@@1.385@0@NA@2004-12-02@NA@NA@NA@NA@539@16407@44.95068493150685@kg
3393142@83497@Live weight@@1.4@0@NA@2008-12-09@NA@NA@NA@NA@587@17875@48.97260273972603@kg
3393142@83497@Live weight@@1.41@0@NA@2007-06-10@NA@NA@NA@NA@569@17327@47.47123287671233@kg
3393142@83497@Live weight@@1.365@0@NA@2006-03-09@NA@NA@NA@NA@554@16869@46.21643835616438@kg
3394421@168670@Live weight@@0.658@0@NA@2020-05-12@NA@NA@NA@NA@12@377@1.0328767123287672@kg
3394421@168670@Live weight@@0.603@0@NA@2020-01-08@NA@NA@NA@NA@8@252@0.6904109589041096@kg
3394421@168670@Live weight@@0.726@0@NA@2021-09-19@NA@NA@NA@NA@28@872@2.389041095890411@kg
3394421@168670@Live weight@@0.594@0@NA@2021-03-03@NA@NA@NA@NA@22@672@1.841095890410959@kg
3394421@168670@Live weight@@0.645@0@NA@2020-05-02@NA@NA@NA@NA@12@367@1.0054794520547945@kg
3406931@120782@Live weight@@0.187@0@NA@2014-09-29@NA@NA@NA@NA@38@1185@3.2465753424657535@kg
3406931@120782@Live weight@Prescription-Weight@0.492@0@NA@2020-07-13@NA@NA@NA@NA@108@3299@9.038356164383561@kg
3406931@120782@Live weight@@0.547@0@NA@2021-01-24@NA@NA@NA@NA@114@3494@9.572602739726028@kg
3406931@120782@Live weight@@0.585@0@NA@2021-08-05@NA@NA@NA@NA@121@3687@10.101369863013698@kg
3406931@120782@Live weight@@0.657@0@NA@2022-10-02@NA@NA@NA@NA@135@4110@11.26027397260274@kg
3427011@120859@Live weight@@2.27@0@NA@1989-06-13@NA@NA@NA@NA@404@12314@33.73698630136986@kg
3430236@104105@Live weight@@0.385@0@NA@2022-11-15@NA@NA@NA@NA@NA@NA@NA@kg
3430236@104105@Live weight@@0.102@0@NA@2014-06-11@NA@NA@NA@NA@NA@NA@NA@kg
3430236@104105@Live weight@@0.37@0@NA@2021-08-19@NA@NA@NA@NA@NA@NA@NA@kg
3450810@109140@Live weight@@0.976@0@NA@2009-01-19@NA@NA@NA@NA@19@584@1.6@kg
3450810@109140@Live weight@@1.073@0@NA@2008-10-06@NA@NA@NA@NA@15@479@1.3123287671232877@kg
3450810@109140@Live weight@@1.095@0@NA@2011-02-15@NA@NA@NA@NA@44@1341@3.673972602739726@kg
3450810@109140@Live weight@@1.04@0@NA@2008-06-30@NA@NA@NA@NA@12@381@1.0438356164383562@kg
3450810@109140@Live weight@@1.06@0@NA@2008-03-11@NA@NA@NA@NA@8@270@0.7397260273972602@kg
3450810@109140@Live weight@@1.05@0@NA@2008-11-11@NA@NA@NA@NA@16@515@1.4109589041095891@kg
3450810@109140@Live weight@@1.065@0@NA@2010-09-24@NA@NA@NA@NA@39@1197@3.2794520547945205@kg
3450810@109140@Live weight@@1.105@0@NA@2013-11-03@NA@NA@NA@NA@76@2333@6.391780821917808@kg
3450810@109140@Live weight@@1.11@0@NA@2011-07-30@NA@NA@NA@NA@49@1506@4.126027397260274@kg
3450810@109140@Live weight@@1.215@0@NA@2013-07-01@NA@NA@NA@NA@72@2208@6.049315068493151@kg
3462164@138417@Live weight@@0.015@0@NA@2016-09-22@NA@NA@NA@NA@1@41@0.11232876712328767@kg
3462164@138417@Live weight@@0.37@0@NA@2020-05-19@NA@NA@NA@NA@45@1376@3.76986301369863@kg
3462164@138417@Live weight@@0.2683@0@NA@2019-05-11@NA@NA@NA@NA@32@1002@2.745205479452055@kg
3481881@114122@Live weight@@2.116@0@NA@2012-10-13@NA@NA@NA@NA@666@20291@55.59178082191781@kg
3481881@114122@Live weight@@2.0381@0@NA@2004-03-24@NA@NA@NA@NA@563@17166@47.03013698630137@kg
3481881@114122@Live weight@@2.201@0@NA@2017-03-02@NA@NA@NA@NA@719@21892@59.97808219178082@kg
3481881@114122@Live weight@@2.038@0@NA@1999-03-13@NA@NA@NA@NA@503@15328@41.99452054794521@kg
3481881@114122@Live weight@@2.203@0@NA@2017-03-30@NA@NA@NA@NA@720@21920@60.054794520547944@kg
3481881@114122@Dead weight@Necropsy-CarcassWeight@1.85@0@NA@2017-05-25@NA@NA@NA@NA@722@21976@60.20821917808219@kg
3483923@168670@Live weight@@0.41@0@NA@2020-02-17@NA@NA@NA@NA@9@292@0.8@kg
3483923@168670@Live weight@@0.437@0@NA@2020-04-14@NA@NA@NA@NA@11@349@0.9561643835616438@kg
3483923@168670@Live weight@@0.401@0@NA@2020-09-29@NA@NA@NA@NA@16@517@1.4164383561643836@kg
3485185@111450@Live weight@@0.587@0@NA@1999-03-20@NA@NA@NA@NA@46@1408@3.8575342465753426@kg
3490856@44462@Live weight@@0.0346@0@NA@2013-10-01@NA@NA@NA@NA@13@417@1.1424657534246576@kg
3509401@151033@Live weight@@1.309@0@NA@2023-10-19@NA@NA@NA@NA@645@19650@53.83561643835616@kg
3525824@15939@Live weight@@1.05@0@NA@2019-05-27@NA@NA@NA@NA@188@5748@15.747945205479452@kg
3525824@15939@Live weight@@0.96@0@NA@2016-08-04@NA@NA@NA@NA@155@4722@12.936986301369863@kg
3525824@15939@Live weight@@1.15@0@NA@2020-02-10@NA@NA@NA@NA@197@6007@16.457534246575342@kg
3525824@15939@Live weight@@1.055@0@NA@2016-10-14@NA@NA@NA@NA@157@4793@13.131506849315068@kg
3525824@15939@Live weight@@1.035@0@NA@2016-11-18@NA@NA@NA@NA@158@4828@13.227397260273973@kg
3525824@15939@Live weight@@1.11@0@NA@2020-11-09@NA@NA@NA@NA@206@6280@17.205479452054796@kg
3525824@15939@Live weight@@1.078@0@NA@2019-10-28@NA@NA@NA@NA@193@5902@16.16986301369863@kg
3525824@15939@Live weight@@1.085@0@NA@2017-09-08@NA@NA@NA@NA@168@5122@14.032876712328767@kg
3525824@15939@Live weight@@1.15@0@NA@2021-03-09@NA@NA@NA@NA@210@6400@17.534246575342465@kg
3526956@46745@Live weight@@1.145@0@NA@2015-03-22@NA@NA@NA@NA@662@20169@55.25753424657534@kg
3526956@46745@Live weight@@1.315@0@NA@2013-07-22@NA@NA@NA@NA@642@19561@53.59178082191781@kg
3526956@46745@Live weight@@1.152@0@NA@2014-08-19@NA@NA@NA@NA@655@19954@54.66849315068493@kg
3526956@46745@Live weight@@1.318@0@NA@2014-04-22@NA@NA@NA@NA@651@19835@54.342465753424655@kg
3526956@46745@Live weight@@1.248@0@NA@2014-09-09@NA@NA@NA@NA@656@19975@54.726027397260275@kg
3531681@83497@Live weight@@0.25@0@NA@2007-10-25@NA@NA@NA@NA@69@2123@5.816438356164384@kg
3536009@114907@Live weight@@1.047@0@NA@2001-06-20@NA@NA@NA@NA@605@18433@50.5013698630137@kg
3568128@96744@Live weight@@0.84@0@NA@2020-07-02@NA@NA@NA@NA@241@7345@20.123287671232877@kg
3568128@96744@Live weight@@0.81@0@NA@2018-03-05@NA@NA@NA@NA@213@6495@17.794520547945204@kg
3568128@96744@Live weight@@0.795@0@NA@2021-09-30@NA@NA@NA@NA@256@7800@21.36986301369863@kg
3571064@86878@Live weight@@1.463@0@NA@2021-10-25@NA@NA@NA@NA@309@9429@25.832876712328765@kg
3572825@165187@Live weight@@1.27@0@NA@2021-08-01@NA@NA@NA@NA@120@3653@10.008219178082191@kg
3572825@165187@Live weight@@1.43@0@NA@2022-05-18@NA@NA@NA@NA@129@3943@10.802739726027397@kg
3578883@11523@Live weight@@0.8@0@NA@2002-12-02@NA@NA@NA@NA@81@2468@6.761643835616439@kg
3578883@11523@Live weight@@0.988@0@NA@2007-05-10@NA@NA@NA@NA@134@4088@11.2@kg
3578883@11523@Live weight@@0.54@0@NA@2000-10-03@NA@NA@NA@NA@55@1678@4.597260273972603@kg
3580416@76646@Live weight@@0.425@0@NA@2013-10-10@NA@NA@NA@NA@98@2992@8.197260273972603@kg
3580416@76646@Live weight@@0.194@0@NA@2011-10-07@NA@NA@NA@NA@74@2258@6.186301369863013@kg
3639273@15939@Live weight@@1.7@0@NA@2021-06-30@NA@NA@NA@NA@41@1276@3.495890410958904@kg
3639273@15939@Live weight@@1.68@0@NA@2021-04-19@NA@NA@NA@NA@39@1204@3.2986301369863016@kg
3639273@15939@Live weight@@1.642@0@NA@2022-03-22@NA@NA@NA@NA@50@1541@4.221917808219178@kg
3639273@15939@Live weight@@1.76@0@NA@2021-03-18@NA@NA@NA@NA@38@1172@3.210958904109589@kg
3639273@15939@Live weight@@1.65@0@NA@2020-07-21@NA@NA@NA@NA@30@932@2.5534246575342467@kg
3639273@15939@Live weight@@1.83@0@NA@2022-09-05@NA@NA@NA@NA@56@1708@4.67945205479452@kg
3639273@15939@Live weight@@1.72@0@NA@2021-06-14@NA@NA@NA@NA@41@1260@3.452054794520548@kg
2476553@21224@Live weight@@0.149@0@NA@2018-06-12@NA@NA@NA@NA@15@468@1.2821917808219179@kg
2487787@109140@Live weight@@1.555@0@NA@2011-02-15@NA@NA@NA@NA@61@1871@5.126027397260274@kg
2487787@109140@Live weight@@1.53@0@NA@2010-11-14@NA@NA@NA@NA@58@1778@4.8712328767123285@kg
2487787@109140@Live weight@@1.205@0@NA@2023-11-30@NA@NA@NA@NA@214@6542@17.923287671232877@kg
2487787@109140@Live weight@@1.525@0@NA@2008-10-14@NA@NA@NA@NA@33@1017@2.786301369863014@kg
2487787@109140@Live weight@@1.197@0@NA@2021-04-03@NA@NA@NA@NA@183@5571@15.263013698630138@kg
2487787@109140@Live weight@@1.545@0@NA@2011-07-30@NA@NA@NA@NA@66@2036@5.578082191780822@kg
2487787@109140@Live weight@@1.615@0@NA@2012-10-03@NA@NA@NA@NA@81@2467@6.758904109589041@kg
2487787@109140@Live weight@@1.47@0@NA@2008-12-29@NA@NA@NA@NA@35@1093@2.9945205479452053@kg
2487787@109140@Live weight@@1.247@0@NA@2023-10-14@NA@NA@NA@NA@213@6495@17.794520547945204@kg
2487787@109140@Live weight@@1.192@0@NA@2014-10-27@NA@NA@NA@NA@105@3221@8.824657534246576@kg
2487787@109140@Live weight@@1.145@0@NA@2010-03-26@NA@NA@NA@NA@50@1545@4.232876712328767@kg
2487787@109140@Live weight@@1.223@0@NA@2022-04-27@NA@NA@NA@NA@195@5960@16.328767123287673@kg
2488281@114122@Live weight@@1.804@0@NA@2011-12-20@NA@NA@NA@NA@488@14876@40.75616438356165@kg
2488281@114122@Live weight@@1.931@0@NA@2017-05-18@NA@NA@NA@NA@553@16852@46.16986301369863@kg
2488281@114122@Live weight@@2.026@0@NA@2017-06-01@NA@NA@NA@NA@554@16866@46.20821917808219@kg
2488281@114122@Live weight@@1.92@0@NA@2017-05-25@NA@NA@NA@NA@553@16859@46.18904109589041@kg
2488281@114122@Live weight@@1.855@0@NA@2016-05-05@NA@NA@NA@NA@541@16474@45.134246575342466@kg
2488281@114122@Live weight@@1.982@0@NA@2011-09-05@NA@NA@NA@NA@485@14770@40.465753424657535@kg
2488281@114122@Live weight@@1.965@0@NA@2017-03-30@NA@NA@NA@NA@552@16803@46.035616438356165@kg
2488281@114122@Live weight@@1.962@0@NA@2017-07-06@NA@NA@NA@NA@555@16901@46.3041095890411@kg
2510850@122408@Live weight@@1.4@0@NA@1992-04-07@NA@NA@NA@NA@70@2139@5.86027397260274@kg
2510850@122408@Live weight@@1.35@0@NA@1987-08-02@NA@NA@NA@NA@14@429@1.1753424657534246@kg
2521203@114122@Live weight@@1.22@0@NA@2011-12-20@NA@NA@NA@NA@515@15690@42.986301369863014@kg
2521203@114122@Live weight@@1.264@0@NA@2009-09-09@NA@NA@NA@NA@488@14858@40.706849315068496@kg
2521203@114122@Live weight@@1.32@0@NA@2016-10-10@NA@NA@NA@NA@573@17446@47.797260273972604@kg
2521203@114122@Live weight@@1.167@0@NA@2000-03-09@NA@NA@NA@NA@374@11387@31.197260273972603@kg
2534440@153376@Live weight@@0.402@0@NA@2018-01-06@NA@NA@NA@NA@216@6580@18.027397260273972@kg
2545973@37243@Live weight@@1.151@0@NA@2021-02-20@NA@NA@NA@NA@80@2456@6.728767123287671@kg
2559310@114907@Live weight@@1.438@0@NA@1998-05-01@NA@NA@NA@NA@1180@35914@98.3945205479452@kg
2559310@114907@Live weight@@1.497@0@NA@2002-05-22@NA@NA@NA@NA@1228@37396@102.45479452054795@kg
2559310@114907@Live weight@@1.431@0@NA@2001-05-02@NA@NA@NA@NA@1216@37011@101.4@kg
2587944@128899@Live weight@@0.16@0@NA@2021-07-25@NA@NA@NA@NA@24@754@2.0657534246575344@kg
2595676@4407@Live weight@@0.807@0@NA@2018-01-18@NA@NA@NA@NA@72@2209@6.052054794520548@kg
2599885@108574@Live weight@@0.804@0@NA@2010-05-19@NA@NA@NA@NA@97@2970@8.136986301369863@kg
2599885@108574@Live weight@@0.368@0@NA@2005-04-08@NA@NA@NA@NA@36@1103@3.021917808219178@kg
2599885@127792@Live weight@@0.276@0@NA@2005-01-10@NA@NA@NA@NA@33@1015@2.780821917808219@kg
2599885@127792@Live weight@@0.284@0@NA@2004-05-25@NA@NA@NA@NA@25@785@2.1506849315068495@kg
2601087@120859@Live weight@@1.8@0@NA@1990-04-08@NA@NA@NA@NA@261@7969@21.832876712328765@kg
2607815@114907@Live weight@@1.228@0@NA@1997-10-21@NA@NA@NA@NA@213@6503@17.816438356164383@kg
2617960@122408@Live weight@@1.25@0@NA@1986-10-31@NA@NA@NA@NA@5@154@0.42191780821917807@kg
2618314@23166@Live weight@@1.088@0@NA@2011-01-20@NA@NA@NA@NA@94@2873@7.8712328767123285@kg
