AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@WeightValueKg@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays
11116@46745@Live weight@@3.038@0@NA@2013-02-23@@@@NA@373@11376
30409@76646@Live weight@@0.344@0@NA@2012-09-20@@@@NA@85@2607
30409@76646@Live weight@@0.17@0@NA@2011-05-18@@@@NA@69@2116
30409@76646@Live weight@@0.84@0@NA@2021-05-10@@@@NA@189@5761
59466@165198@Live weight@@1450@0@NA@1987-11-11@@@@NA@46@1410
65328@129985@Live weight@@0.789@0@NA@2016-09-05@@@@NA@67@2065
69507@23814@Live weight@@0.98@0@NA@1995-09-05@@@@NA@183@5574
69507@23814@Live weight@@0.98@0@NA@1997-08-26@@@@NA@206@6295
69507@23814@Live weight@@0.975@0@NA@1992-10-29@@@@NA@148@4533
69507@23814@Live weight@@0.887@0@NA@1993-03-12@@@@NA@153@4667
76433@78043@Live weight@@0.93@0@NA@2017-10-22@@@@NA@153@4677
76433@78043@Live weight@@0.9@0@NA@2015-11-12@@@@NA@130@3967
76433@78043@Live weight@@0.955@0@NA@2022-10-24@@@@NA@213@6505
78706@138725@Live weight@@1.574@0@NA@2020-11-17@@@@NA@113@3443
78706@138725@Live weight@@1.5@0@NA@2021-11-16@@@@NA@125@3807
78706@138725@Live weight@@1.61@0@NA@2022-01-05@@@@NA@126@3857
78706@138725@Live weight@@1.6@0@NA@2020-10-06@@@@NA@111@3401
78706@138725@Live weight@@1.57@0@NA@2021-03-09@@@@NA@116@3555
78706@138725@Live weight@@1.49@0@NA@2019-09-04@@@@NA@98@3003
78706@138725@Live weight@@1.57@0@NA@2021-03-10@@@@NA@116@3556
78706@138725@Live weight@@1.48@0@NA@2019-11-25@@@@NA@101@3085
78706@138725@Live weight@@1.16@0@NA@2018-02-16@@@@NA@80@2438
78706@138725@Live weight@@1.53@0@NA@2020-02-17@@@@NA@104@3169
78706@138725@Live weight@@1.53@0@NA@2021-03-03@@@@NA@116@3549
78706@138725@Live weight@@1.41@0@NA@2021-11-06@@@@NA@124@3797
86518@90434@Live weight@@1.91@0@NA@2018-01-02@@@@NA@475@14460
86518@90434@Live weight@@1.853@0@NA@2023-11-13@@@@NA@545@16601
86518@90434@Live weight@@1.9@0@NA@2019-12-03@@@@NA@498@15160
106708@165187@Live weight@@1.06@0@NA@2021-10-22@@@@NA@122@3735
106708@165187@Live weight@@1.04@0@NA@2021-10-09@@@@NA@122@3722
106708@165187@Live weight@@1.19@0@NA@2022-01-01@@@@NA@125@3806
127894@23166@Dead weight@@1.422@0@NA@2009-03-19@@@@NA@56@1704
132085@53012@Live weight@@1.77@0@NA@2019-01-13@@@@NA@192@5856
158758@169853@Live weight@@1.07@0@NA@2022-04-05@@@@NA@60@1837
171496@76359@Live weight@@0.302@0@NA@2012-11-17@@@@NA@65@2009
178403@23814@Live weight@@1.892@0@NA@1995-11-09@@@@NA@65@1997
178403@23814@Live weight@@1.9@0@NA@1997-02-15@@@@NA@80@2461
178403@23814@Live weight@@1.872@0@NA@1991-12-04@@@@NA@18@561
180158@120859@Live weight@@1.37@0@NA@1989-06-13@@@@NA@324@9880
180158@120859@Live weight@@1.35@0@NA@1987-07-03@@@@NA@301@9169
191513@114122@Live weight@@1.136@0@NA@2010-10-29@@@@NA@399@12170
191513@114122@Live weight@@1.115@0@NA@2004-10-28@@@@NA@327@9978
191513@114122@Live weight@@1.211@0@NA@2017-04-13@@@@NA@477@14528
191513@114122@Live weight@@1.16@0@NA@2009-10-20@@@@NA@387@11796
191513@114122@Live weight@@1.198@0@NA@2016-04-28@@@@NA@465@14178
191513@114122@Live weight@@1.07@0@NA@2017-01-26@@@@NA@474@14451
220777@122408@Live weight@@1.15@0@NA@1988-07-01@@@@NA@25@763
220777@122408@Live weight@@1.2@0@NA@1987-07-07@@@@NA@13@403
220777@122408@Live weight@@1.2@0@NA@1988-08-01@@@@NA@26@794
237562@23814@Live weight@@2.3@0@NA@1996-05-02@@@@NA@251@7641
237562@23814@Live weight@@2.149@0@NA@1996-04-20@@@@NA@250@7629
255293@44462@Live weight@@0.0292@0@NA@2013-10-01@@@@NA@13@417
260352@138725@Live weight@@1.12@0@NA@2021-12-05@@@@NA@125@3826
260352@138725@Live weight@@1.2@0@NA@2020-10-13@@@@NA@111@3408
260352@138725@Live weight@@1.24@0@NA@2021-06-01@@@@NA@119@3639
260352@138725@Live weight@@0.88@0@NA@2020-01-20@@@@NA@103@3141
260352@138725@Live weight@@1.03@0@NA@2020-08-02@@@@NA@109@3336
260352@138725@Live weight@@1.11@0@NA@2020-08-05@@@@NA@109@3339
260352@138725@Live weight@@1.22@0@NA@2022-08-08@@@@NA@133@4072
260352@138725@Live weight@@0.92@0@NA@2021-03-02@@@@NA@116@3548
260352@138725@Live weight@@1.04@0@NA@2022-04-22@@@@NA@130@3964
260352@138725@Live weight@@1.2@0@NA@2022-11-02@@@@NA@136@4158
260352@138725@Live weight@@0.78@0@NA@2019-10-02@@@@NA@99@3031
271013@78043@Live weight@@2.948@0@NA@2019-11-24@@@@NA@197@6006
271013@78043@Live weight@@2.962@0@NA@2023-10-26@@@@NA@244@7438
271013@78043@Live weight@@2.95@0@NA@2018-10-23@@@@NA@184@5609
273984@111450@Live weight@@0.0166@0@NA@2021-05-28@@@@NA@0@1
280096@114907@Live weight@@0.0253@0@NA@1997-11-11@@@@NA@0@30
280096@114907@Live weight@@0.0149@0@NA@1997-10-12@@@@NA@0@0
281958@123651@Live weight@@0.84@0@NA@2019-11-28@@@@NA@10@331
285429@120782@Live weight@@0.217@0@NA@2014-09-29@@@@NA@38@1185
285429@120782@Live weight@@0.831@0@NA@2022-11-30@@@@NA@136@4169
285429@120782@Live weight@@0.241@0@NA@2014-11-15@@@@NA@40@1232
285429@120782@Live weight@@0.716@0@NA@2020-09-03@@@@NA@110@3351
290440@137182@Live weight@@0.88@0@NA@2017-01-04@@@@NA@158@4818
302680@108574@Live weight@@0.797@0@NA@2019-04-20@@@@NA@111@3396
302680@108574@Live weight@@0.887@0@NA@2021-03-25@@@@NA@134@4101
302680@108574@Live weight@@0.911@0@NA@2019-08-03@@@@NA@115@3501
321094@23814@Live weight@@1.9@0@NA@1997-03-17@@@@NA@321@9786
321094@23814@Live weight@@2.13@0@NA@1994-11-23@@@@NA@293@8941
321094@23814@Live weight@@2@0@NA@1993-06-23@@@@NA@276@8423
321094@23814@Live weight@@2.15@0@NA@1992-06-10@@@@NA@264@8045
331112@129985@Live weight@@0.431@0@NA@2015-02-13@@@@NA@54@1675
331112@129985@Live weight@@0.435@0@NA@2014-12-05@@@@NA@52@1605
341583@166971@Live weight@@0.603@0@NA@2022-11-25@@@@NA@99@3032
341653@15939@Live weight@@0.424@0@NA@2018-07-20@@@@NA@30@931
341653@15939@Live weight@@0.43@0@NA@2018-09-17@@@@NA@32@990
341653@15939@Live weight@@0.524@0@NA@2022-06-27@@@@NA@77@2369
341653@15939@Live weight@@0.526@0@NA@2022-04-19@@@@NA@75@2300
341653@15939@Live weight@@0.5@0@NA@2023-05-11@@@@NA@88@2687
372543@168670@Live weight@@0.691@0@NA@2022-02-17@@@@NA@33@1023
372543@168670@Live weight@@0.684@0@NA@2020-10-14@@@@NA@17@532
372543@168670@Live weight@@0.636@0@NA@2020-09-29@@@@NA@16@517
381026@129985@Live weight@@0.308@0@NA@2013-01-25@@@@NA@51@1570
386017@78043@Live weight@@0.845@0@NA@2020-01-23@@@@NA@180@5500
393088@156191@Live weight@@0.55@0@NA@2023-04-23@@@@NA@130@3967
393088@156191@Live weight@@0.563@0@NA@2022-09-03@@@@NA@122@3735
393088@156191@Live weight@@0.545@0@NA@2023-09-09@@@@NA@134@4106
393088@156191@Live weight@@0.137@0@NA@2014-06-10@@@@NA@23@728
393088@156191@Live weight@@0.45@0@NA@2016-12-02@@@@NA@53@1634
393088@156191@Live weight@@0.607@0@NA@2022-05-02@@@@NA@118@3611
393088@156191@Live weight@@0.504@0@NA@2020-02-27@@@@NA@92@2816
393088@156191@Live weight@@0.41@0@NA@2016-06-05@@@@NA@47@1454
393088@156191@Live weight@@0.559@0@NA@2019-06-24@@@@NA@84@2568
393088@156191@Live weight@@0.498@0@NA@2017-12-03@@@@NA@65@2000
396342@129985@Live weight@@0.35@0@NA@2014-07-02@@@@NA@52@1604
396342@129985@Live weight@@0.3@0@NA@2015-02-20@@@@NA@60@1837
396639@48819@Live weight@@0.966@0@NA@2022-09-26@@@@NA@56@1729
396639@48819@Live weight@@0.676@0@NA@2020-04-27@@@@NA@27@847
404931@8383@Dead weight@Necropsy-CarcassWeight@1.856@0@NA@2004-05-05@@@@NA@232@7064
407289@138725@Live weight@@2.025@0@NA@2010-02-15@@@@NA@745@22691
407289@138725@Live weight@@2@0@NA@2009-10-11@@@@NA@741@22564
407289@138725@Live weight@@2.1@0@NA@2008-05-22@@@@NA@724@22057
407289@138725@Live weight@@1.9@0@NA@2009-05-05@@@@NA@736@22405
425963@48819@Live weight@@0.842@0@NA@2019-11-22@@@@NA@22@690
430412@23166@Live weight@@0.446@0@NA@2014-12-12@@@@NA@46@1415
430412@34263@Live weight@@0.614@0@NA@2016-03-13@@@@NA@61@1872
430412@34263@Live weight@@0.608@0@NA@2016-05-23@@@@NA@63@1943
430412@34263@Live weight@@0.559@0@NA@2015-11-02@@@@NA@57@1740
430412@34263@Live weight@@0.549@0@NA@2015-10-01@@@@NA@56@1708
434653@33484@Live weight@@1.21@0@NA@2008-07-07@@@@NA@24@737
450213@21303@Live weight@@0.85@0@NA@2003-03-31@@@@NA@552@16827
450213@21303@Live weight@@0.9@0@NA@2002-11-15@@@@NA@548@16691
452916@48819@Live weight@@0.888@0@NA@2019-11-22@@@@NA@22@690
455417@109140@Live weight@@1.09@0@NA@2008-09-01@@@@NA@44@1339
455417@109140@Live weight@@1.08@0@NA@2008-04-16@@@@NA@39@1201
455417@109140@Live weight@@1.18@0@NA@2011-06-16@@@@NA@77@2357
455417@109140@Live weight@@1.18@0@NA@2008-10-27@@@@NA@45@1395
455417@109140@Live weight@@1.115@0@NA@2008-06-23@@@@NA@41@1269
455417@109140@Live weight@@1.135@0@NA@2013-11-28@@@@NA@106@3253
455417@109140@Live weight@@2.555@0@NA@2023-02-19@@@@NA@217@6623
455417@109140@Live weight@@1.12@0@NA@2008-08-20@@@@NA@43@1327
455417@109140@Live weight@@1.084@0@NA@2012-04-11@@@@NA@87@2657
455417@109140@Live weight@@1.14@0@NA@2013-11-22@@@@NA@106@3247
464580@108112@Live weight@@0.105@0@NA@1997-07-01@@@@NA@10@319
475586@68537@Live weight@@1.402@0@NA@2007-11-13@@@@NA@173@5268
475586@68537@Live weight@@1.83@0@NA@2019-09-18@@@@NA@315@9595
475586@68537@Live weight@@1.645@0@NA@2012-04-12@@@@NA@226@6880
475586@68537@Live weight@@1.707@0@NA@2011-05-19@@@@NA@215@6551
475586@68537@Live weight@@1.803@0@NA@2018-12-27@@@@NA@306@9330
475586@68537@Live weight@@1.564@0@NA@2008-10-21@@@@NA@184@5611
475586@68537@Live weight@@1.817@0@NA@2021-03-03@@@@NA@332@10127
475586@68537@Live weight@@1.506@0@NA@2004-03-30@@@@NA@129@3945
475586@68537@Live weight@@1.557@0@NA@2004-01-22@@@@NA@127@3877
475586@68537@Live weight@@1.484@0@NA@2007-05-29@@@@NA@167@5100
475586@68537@Live weight@@1.724@0@NA@2018-05-24@@@@NA@299@9113
475586@68537@Live weight@@1.826@0@NA@2017-02-01@@@@NA@283@8636
475586@68537@Live weight@@1.845@0@NA@2018-03-28@@@@NA@297@9056
475586@68537@Live weight@@1.661@0@NA@2011-09-07@@@@NA@218@6662
475586@68537@Live weight@@1.732@0@NA@2019-05-15@@@@NA@311@9469
475586@68537@Live weight@@1.831@0@NA@2019-03-06@@@@NA@308@9399
475586@68537@Live weight@@1.784@0@NA@2020-04-01@@@@NA@321@9791
475586@68537@Live weight@@1.74@0@NA@2017-09-13@@@@NA@291@8860
475586@68537@Live weight@@1.877@0@NA@2019-11-27@@@@NA@317@9665
475586@68537@Live weight@@1.495@0@NA@2005-07-26@@@@NA@145@4428
475586@68537@Live weight@@1.504@0@NA@2007-01-02@@@@NA@162@4953
475586@68537@Live weight@@1.807@0@NA@2015-10-14@@@@NA@268@8160
475586@68537@Live weight@@1.631@0@NA@2008-11-18@@@@NA@185@5639
487165@168670@Live weight@@0.434@0@NA@2020-09-02@@@@NA@16@490
491785@34263@Live weight@@0.922@0@NA@2012-04-24@@@@NA@168@5138
521769@138725@Live weight@@1.9@0@NA@2009-06-24@@@@NA@61@1880
521769@138725@Live weight@@2.075@0@NA@2009-10-11@@@@NA@65@1989
521769@138725@Live weight@@1.9@0@NA@2009-06-07@@@@NA@61@1863
521769@138725@Live weight@@1.95@0@NA@2010-05-17@@@@NA@72@2207
522096@122408@Live weight@@1.1@0@NA@1988-09-01@@@@NA@27@825
540407@33954@Live weight@@1.1@0@NA@1992-09-07@@@@NA@24@756
554757@62963@Live weight@@0.498@0@NA@2023-09-07@@@@NA@NA@NA
554757@62963@Live weight@@0.415@0@NA@2021-09-20@@@@NA@NA@NA
554757@62963@Live weight@@0.42@0@NA@2021-12-07@@@@NA@NA@NA
556308@11523@Live weight@@1.322@0@NA@2005-04-28@@@@NA@109@3346
556308@11523@Live weight@@0.625@0@NA@2000-11-17@@@@NA@56@1723
556308@11523@Live weight@@0.475@0@NA@2000-04-14@@@@NA@49@1506
556308@11523@Live weight@@0.55@0@NA@2000-07-04@@@@NA@52@1587
556308@11523@Live weight@@1.034@0@NA@2001-11-16@@@@NA@68@2087
556308@11523@Live weight@@1.08@0@NA@2002-08-28@@@@NA@77@2372
556308@11523@Live weight@@0.861@0@NA@2001-06-23@@@@NA@63@1941
560457@104105@Live weight@@0.1114@0@NA@2015-04-05@@@@NA@NA@NA
560457@104105@Live weight@@0.491@0@NA@2021-08-19@@@@NA@NA@NA
566895@9029@Live weight@@2.27@0@NA@2007-04-23@@@@NA@212@6474
568246@153376@Live weight@@2.37@0@NA@2019-12-22@@@@NA@239@7295
568246@153376@Live weight@@2.4@0@NA@2019-04-26@@@@NA@231@7055
588147@122408@Live weight@@0.83@0@NA@1988-05-14@@@@NA@23@715
588147@122408@Live weight@@0.75@0@NA@1986-07-24@@@@NA@1@55
588147@122408@Live weight@@0.7@0@NA@1989-03-21@@@@NA@33@1026
592357@114907@Live weight@@0.374@0@NA@1999-05-27@@@@NA@13@408
594408@122408@Live weight@@0.85@0@NA@1987-08-02@@@@NA@14@429
612226@78043@Live weight@@1.25@0@NA@2013-12-10@@@@NA@647@19702
613166@25731@Live weight@@0.26@0@NA@2018-09-26@@@@NA@37@1132
620647@19749@Live weight@@0.107@0@NA@2021-01-05@@@@NA@17@532
621087@23814@Live weight@@1.3@0@NA@1996-12-17@@@@NA@78@2401
621087@23814@Live weight@@1.178@0@NA@1996-04-20@@@@NA@70@2160
621087@23814@Live weight@@1.25@0@NA@1997-03-17@@@@NA@81@2491
621087@23814@Live weight@@1.262@0@NA@1992-04-29@@@@NA@23@708
621087@23814@Live weight@@1.26@0@NA@1996-06-23@@@@NA@73@2224
628637@150898@Live weight@@2.84@0@NA@2004-06-21@@@@NA@82@2504
633420@168670@Live weight@@0.437@0@NA@2020-06-09@@@@NA@13@405
633420@168670@Live weight@@0.397@0@NA@2020-08-12@@@@NA@15@469
634636@138417@Live weight@@0.0505@0@NA@2020-04-10@@@@NA@20@629
634636@138417@Live weight@@0.0519@0@NA@2020-05-05@@@@NA@21@654
663951@78043@Live weight@@0.74@0@NA@2023-07-14@@@@NA@222@6768
663951@78043@Live weight@@0.76@0@NA@2022-06-29@@@@NA@209@6388
663951@78043@Live weight@@0.76@0@NA@2008-12-29@@@@NA@47@1458
663951@78043@Live weight@@0.805@0@NA@2023-05-11@@@@NA@220@6704
663951@78043@Live weight@@0.8@0@NA@2020-07-01@@@@NA@186@5660
693974@122408@Live weight@@1.05@0@NA@1989-08-11@@@@NA@34@1056
693974@122408@Live weight@@1@0@NA@1988-07-01@@@@NA@21@650
700890@152833@Live weight@@0.83@0@NA@2019-07-13@@@@NA@234@7133
700890@152833@Live weight@@0.801@0@NA@2019-05-11@@@@NA@232@7070
704681@138725@Dead weight@@0.8@0@NA@2004-06-28@@@@NA@144@4410
714346@15939@Live weight@@0.185@0@NA@2016-10-08@@@@NA@25@768
714346@15939@Live weight@@0.14@0@NA@2016-04-09@@@@NA@19@586
714346@15939@Live weight@@0.15@0@NA@2016-03-27@@@@NA@18@573
725221@168670@Live weight@@0.752@0@NA@2020-05-28@@@@NA@12@393
725221@168670@Live weight@@0.784@0@NA@2021-11-13@@@@NA@30@927
730005@122408@Live weight@@1.3@0@NA@1987-06-05@@@@NA@12@371
730005@122408@Live weight@@1.4@0@NA@1987-06-25@@@@NA@12@391
733872@48258@Live weight@@0.2@0@NA@2018-01-15@@@@NA@65@1984
733872@48258@Live weight@@0.478@0@NA@2020-07-19@@@@NA@95@2900
761992@82162@Live weight@@1.3@0@NA@2009-11-01@@@@NA@63@1947
761992@82162@Live weight@@1.51@0@NA@2021-11-30@@@@NA@208@6359
761992@82162@Live weight@@1.466@0@NA@2019-03-13@@@@NA@176@5366
761992@82162@Live weight@@1.54@0@NA@2021-11-24@@@@NA@208@6353
761992@82162@Live weight@@1.36@0@NA@2012-09-11@@@@NA@98@2992
761992@82162@Live weight@@1.35@0@NA@2013-10-03@@@@NA@111@3379
761992@82162@Live weight@@1.484@0@NA@2021-07-06@@@@NA@204@6212
761992@82162@Live weight@@1.49@0@NA@2018-06-15@@@@NA@167@5095
761992@82162@Live weight@@1.49@0@NA@2015-09-02@@@@NA@133@4078
761992@82162@Live weight@@1.511@0@NA@2020-08-25@@@@NA@193@5897
761992@82162@Live weight@@1.314@0@NA@2009-04-21@@@@NA@57@1753
761992@82162@Live weight@@1.553@0@NA@2022-01-18@@@@NA@210@6408
761992@82162@Live weight@@1.4@0@NA@2013-12-31@@@@NA@113@3468
761992@82162@Live weight@@1.469@0@NA@2018-11-19@@@@NA@172@5252
761992@82162@Live weight@@1.47@0@NA@2014-10-03@@@@NA@123@3744
761992@82162@Live weight@@1.45@0@NA@2016-05-26@@@@NA@142@4345
761992@82162@Live weight@@1.51@0@NA@2016-04-09@@@@NA@141@4298
761992@82162@Live weight@@1.563@0@NA@2020-04-22@@@@NA@189@5772
761992@82162@Live weight@@1.447@0@NA@2018-10-01@@@@NA@170@5203
761992@82162@Live weight@@1.29@0@NA@2012-07-31@@@@NA@96@2950
761992@82162@Live weight@@1.499@0@NA@2019-01-21@@@@NA@174@5315
761992@82162@Live weight@@1.492@0@NA@2018-12-18@@@@NA@173@5281
761992@82162@Live weight@@1.38@0@NA@2011-05-31@@@@NA@82@2523
761992@82162@Live weight@@1.516@0@NA@2021-09-21@@@@NA@206@6289
761992@82162@Live weight@@1.573@0@NA@2020-03-02@@@@NA@187@5721
761992@82162@Live weight@@1.458@0@NA@2021-06-22@@@@NA@203@6198
761992@82162@Live weight@@1.627@0@NA@2022-05-03@@@@NA@214@6513
761992@82162@Live weight@@1.36@0@NA@2009-12-01@@@@NA@64@1977
761992@82162@Live weight@@1.512@0@NA@2021-10-26@@@@NA@207@6324
761992@82162@Live weight@@1.547@0@NA@2020-06-09@@@@NA@191@5820
761992@82162@Live weight@@1.551@0@NA@2021-03-09@@@@NA@200@6093
761992@82162@Live weight@@1.38@0@NA@2013-12-02@@@@NA@112@3439
761992@82162@Live weight@@1.32@0@NA@2012-07-18@@@@NA@96@2937
795906@100740@Live weight@@0.621@0@NA@2015-11-30@@@@NA@126@3861
800434@33954@Dead weight@@1.608@0@NA@2002-07-11@@@@NA@72@2214
806865@23166@Live weight@@1.28@0@NA@2012-10-11@@@@NA@142@4332
806865@34263@Live weight@@1.331@0@NA@2012-04-13@@@@NA@136@4151
843304@87169@Live weight@@1.05@0@NA@2020-04-17@@@@NA@603@18369
843364@122408@Live weight@@0.75@0@NA@1988-09-01@@@@NA@27@825
844926@164177@Live weight@@2.07@0@NA@2017-06-26@@@@NA@43@1308
851690@11523@Live weight@@0.725@0@NA@2000-07-04@@@@NA@52@1587
851690@108574@Live weight@@1.39@0@NA@2007-01-15@@@@NA@130@3973
856792@109140@Live weight@@2.285@0@NA@2008-11-05@@@@NA@31@959
856792@109140@Live weight@@2.405@0@NA@2009-08-11@@@@NA@40@1238
856792@109140@Live weight@@2.35@0@NA@2012-10-03@@@@NA@78@2387
856792@109140@Live weight@@2.23@0@NA@2008-12-29@@@@NA@33@1013
856792@109140@Live weight@@2.32@0@NA@2011-08-26@@@@NA@65@1983
856792@109140@Live weight@@2.106@0@NA@2011-12-06@@@@NA@68@2085
856792@109140@Live weight@@2.28@0@NA@2011-10-11@@@@NA@66@2029
856792@109140@Live weight@@2.39@0@NA@2008-05-19@@@@NA@25@789
860457@15939@Live weight@@0.9@0@NA@2021-05-10@@@@NA@40@1225
860457@15939@Live weight@@0.815@0@NA@2020-10-20@@@@NA@33@1023
860457@15939@Live weight@@0.84@0@NA@2020-07-21@@@@NA@30@932
860457@15939@Live weight@@1.015@0@NA@2021-09-06@@@@NA@44@1344
860457@15939@Live weight@@0.765@0@NA@2022-04-04@@@@NA@51@1554
860457@15939@Live weight@@0.75@0@NA@2019-10-28@@@@NA@21@665
874191@153376@Live weight@@1.85@0@NA@2019-02-22@@@@NA@229@6992
874191@153376@Live weight@@1.904@0@NA@2022-08-06@@@@NA@271@8253
874191@153376@Live weight@@1.86@0@NA@2022-10-21@@@@NA@273@8329
887620@156191@Live weight@@0.703@0@NA@2021-06-06@@@@NA@108@3287
887620@156191@Live weight@@0.679@0@NA@2019-11-27@@@@NA@89@2730
893107@120859@Live weight@@0.93@0@NA@1988-07-04@@@@NA@277@8441
893107@120859@Live weight@@0.91@0@NA@1987-09-03@@@@NA@267@8136
899719@150898@Live weight@@0.593@0@NA@2004-06-21@@@@NA@229@6995
915198@76646@Live weight@@0.688@0@NA@2016-08-24@@@@NA@132@4041
931015@99841@Live weight@@1.094@0@NA@2005-08-25@@@@NA@226@6879
931015@99841@Live weight@@1.121@0@NA@2013-02-01@@@@NA@315@9596
931015@99841@Live weight@@1.072@0@NA@2005-07-05@@@@NA@224@6828
958457@120782@Live weight@@0.417@0@NA@2015-02-23@@@@NA@79@2428
979324@23814@Live weight@@0.926@0@NA@1994-04-01@@@@NA@166@5052
979324@23814@Live weight@@0.866@0@NA@1994-01-05@@@@NA@163@4966
979324@23814@Live weight@@0.903@0@NA@1993-03-22@@@@NA@153@4677
985705@123578@Live weight@@2@0@NA@2008-07-17@@@@NA@462@14077
999631@33954@Live weight@@1.75@0@NA@1987-09-16@@@@NA@12@365
1005131@168670@Live weight@@0.443@0@NA@2020-09-29@@@@NA@16@517
1005131@168670@Live weight@@0.469@0@NA@2020-05-12@@@@NA@12@377
1005131@168670@Live weight@@0.412@0@NA@2020-02-17@@@@NA@9@292
1005131@168670@Live weight@@0.428@0@NA@2020-03-03@@@@NA@10@307
1005131@168670@Live weight@@0.454@0@NA@2020-07-07@@@@NA@14@433
1005131@168670@Live weight@@0.425@0@NA@2020-11-25@@@@NA@18@574
1013814@34263@Live weight@@1.798@0@NA@2011-03-20@@@@NA@31@948
1023385@37243@Live weight@@1.8@0@NA@2012-07-31@@@@NA@241@7357
1045751@76646@Live weight@@0.649@0@NA@2018-01-19@@@@NA@149@4554
1045751@76646@Live weight@@0.83@0@NA@2020-09-28@@@@NA@181@5537
1045751@76646@Live weight@@0.681@0@NA@2017-11-06@@@@NA@147@4480
1069680@156191@Live weight@@0.138@0@NA@2000-09-04@@@@NA@22@690
1073279@120614@Live weight@@1.662@0@NA@2017-02-28@@@@NA@445@13573
1073279@120614@Live weight@@1.647@0@NA@2014-05-13@@@@NA@412@12551
1073279@120614@Live weight@@1.461@0@NA@2013-01-21@@@@NA@396@12074
1078040@48819@Live weight@@0.536@0@NA@2019-12-17@@@@NA@23@715
1082283@139396@Live weight@@0.781@0@NA@2014-02-27@@@@NA@184@5626
1082283@139396@Live weight@@0.7@0@NA@2008-07-09@@@@NA@117@3567
1090117@165187@Live weight@@1.105@0@NA@2022-02-13@@@@NA@126@3849
1090117@165187@Live weight@@1.07@0@NA@2022-02-09@@@@NA@126@3845
1117398@78043@Live weight@@0.87@0@NA@2023-06-16@@@@NA@310@9461
1117398@78043@Live weight@@0.89@0@NA@2018-11-19@@@@NA@255@7791
1117398@78043@Live weight@@0.886@0@NA@2023-11-30@@@@NA@316@9628
1117398@78043@Live weight@@0.89@0@NA@2017-11-19@@@@NA@243@7426
1117747@16406@Live weight@@1.3@0@NA@2022-03-02@@@@NA@261@7944
1122566@33954@Live weight@@0.665@0@NA@2004-12-22@@@@NA@73@2228
1122566@33954@Live weight@@0.691@0@NA@2004-10-13@@@@NA@70@2158
1122566@33954@Live weight@@0.668@0@NA@2004-11-05@@@@NA@71@2181
1126470@24835@Live weight@@0.476@0@NA@2023-04-15@@@@NA@171@5205
1132659@129985@Live weight@@0.635@0@NA@2012-12-13@@@@NA@25@791
1145512@19749@Live weight@@0.016@0@NA@2019-09-10@@@@NA@3@119
1145512@19749@Live weight@@0.028@0@NA@2020-04-17@@@@NA@11@339
1145512@19749@Live weight@@0.012@0@NA@2019-08-22@@@@NA@3@100
1148307@62963@Live weight@@0.562@0@NA@2021-08-16@@@@NA@NA@NA
1148307@62963@Live weight@@0.535@0@NA@2021-12-15@@@@NA@NA@NA
1148307@62963@Live weight@@0.635@0@NA@2023-09-19@@@@NA@NA@NA
1148307@62963@Live weight@@0.62@0@NA@2023-11-20@@@@NA@NA@NA
1148307@62963@Live weight@@0.746@0@NA@2023-12-30@@@@NA@NA@NA
1148307@62963@Live weight@@0.599@0@NA@2021-10-02@@@@NA@NA@NA
1148307@62963@Live weight@@0.602@0@NA@2021-10-18@@@@NA@NA@NA
1148307@62963@Live weight@@0.588@0@NA@2021-04-05@@@@NA@NA@NA
1148307@62963@Live weight@@0.581@0@NA@2021-05-03@@@@NA@NA@NA
1148307@62963@Live weight@@0.574@0@NA@2021-03-26@@@@NA@NA@NA
1148307@62963@Live weight@@0.576@0@NA@2021-06-04@@@@NA@NA@NA
1148307@62963@Live weight@@0.589@0@NA@2021-05-17@@@@NA@NA@NA
1148307@62963@Live weight@@0.618@0@NA@2021-10-12@@@@NA@NA@NA
1148307@62963@Live weight@@0.617@0@NA@2022-06-04@@@@NA@NA@NA
1156613@33954@Live weight@@0.4@0@NA@1991-11-10@@@@NA@0@1
1158510@34263@Live weight@@0.4@0@NA@2011-08-30@@@@NA@74@2267
1158510@34263@Live weight@@0.358@0@NA@2011-10-20@@@@NA@76@2318
1163206@87169@Live weight@@0.24@0@NA@2020-04-17@@@@NA@87@2663
1165232@81759@Live weight@@0.627@0@NA@2014-12-30@@@@NA@59@1824
1167030@120923@Live weight@@0.63@0@NA@1994-05-30@@@@NA@11@347
1173382@156191@Live weight@@0.19@0@NA@2000-05-03@@@@NA@18@566
1173382@156191@Live weight@@0.272@0@NA@2001-04-03@@@@NA@29@901
1174779@108574@Live weight@@1.045@0@NA@2005-04-15@@@@NA@109@3333
1174779@108574@Live weight@@1.18@0@NA@2010-02-27@@@@NA@167@5112
1174779@108574@Live weight@@1.15@0@NA@2007-01-22@@@@NA@130@3980
1174779@108574@Live weight@@1.073@0@NA@2005-03-31@@@@NA@109@3318
1174779@108574@Live weight@@1.033@0@NA@2005-03-25@@@@NA@108@3312
1179458@122408@Live weight@@1.05@0@NA@1989-08-11@@@@NA@26@810
1179458@122408@Live weight@@1@0@NA@1987-08-30@@@@NA@3@98
